Latitude (decimal degrees):	-22.760
Longitude (decimal degrees):	-41.888
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230707:1903,327250.0,184.99,13.9,23.11,2.07,0.0
20230707:2003,0.0,3.0,1.77,22.83,2.21,0.0
20230707:2103,0.0,0.0,0.0,22.6,2.76,0.0
20230707:2203,0.0,0.0,0.0,22.56,2.69,0.0
20230707:2303,0.0,0.0,0.0,22.51,2.62,0.0
20230708:0003,0.0,0.0,0.0,22.36,2.76,0.0
20230708:0103,0.0,0.0,0.0,22.06,3.59,0.0
20230708:0203,0.0,0.0,0.0,21.7,4.48,0.0
20230708:0303,0.0,0.0,0.0,21.41,5.17,0.0
20230708:0403,0.0,0.0,0.0,21.22,5.79,0.0
20230708:0503,0.0,0.0,0.0,21.1,5.86,0.0
20230708:0603,0.0,0.0,0.0,20.98,5.79,0.0
20230708:0703,0.0,0.0,0.0,20.88,5.72,0.0
20230708:0803,0.0,0.0,0.0,20.75,5.45,0.0
20230708:0903,0.0,0.0,0.0,20.68,5.31,0.0
20230708:1003,87147.5,76.0,6.45,20.67,5.86,0.0
20230708:1103,536140.0,270.99,18.26,20.84,6.28,0.0
20230708:1203,990000.0,452.99,28.89,21.33,6.41,0.0
20230708:1303,1303527.5,585.99,37.57,21.93,6.48,0.0
20230708:1403,1489510.0,669.99,43.22,22.59,6.48,0.0
20230708:1503,1539670.0,694.99,44.67,23.23,6.41,0.0
20230708:1603,1424692.5,645.99,41.55,23.8,6.07,0.0
20230708:1703,1176890.0,538.99,34.63,24.17,5.52,0.0
20230708:1803,800552.5,380.99,25.12,24.34,5.31,0.0
20230708:1903,335115.0,189.99,13.98,24.36,5.17,0.0
20230708:2003,0.0,1.0,1.85,24.22,5.03,0.0
20230708:2103,0.0,0.0,0.0,24.07,5.31,0.0
20230708:2203,0.0,0.0,0.0,23.93,5.38,0.0
20230708:2303,0.0,0.0,0.0,23.54,4.97,0.0
20230709:0003,0.0,0.0,0.0,23.09,4.9,0.0
20230709:0103,0.0,0.0,0.0,22.64,5.1,0.0
20230709:0203,0.0,0.0,0.0,22.39,5.38,0.0
20230709:0303,0.0,0.0,0.0,22.23,4.97,0.0
20230709:0403,0.0,0.0,0.0,22.07,4.14,0.0
20230709:0503,0.0,0.0,0.0,21.84,3.31,0.0
20230709:0603,0.0,0.0,0.0,21.69,3.93,0.0
20230709:0703,0.0,0.0,0.0,22.28,7.79,0.0
20230709:0803,0.0,0.0,0.0,22.58,7.86,0.0
20230709:0903,0.0,0.0,0.0,22.47,6.9,0.0
20230709:1003,41827.5,33.0,6.47,22.04,6.9,0.0
20230709:1103,210072.5,111.0,18.3,21.9,6.83,0.0
20230709:1203,428450.0,206.0,28.94,21.9,6.97,0.0
20230709:1303,217690.0,114.0,37.65,21.95,7.31,0.0
20230709:1403,1003337.5,454.0,43.32,22.05,7.72,0.0
20230709:1503,825082.5,377.0,44.79,22.01,8.07,0.0
20230709:1603,837760.0,382.0,41.67,21.89,8.0,0.0
20230709:1703,359727.5,176.0,34.75,21.9,7.79,0.0
20230709:1803,320210.0,159.0,25.22,21.85,7.31,0.0
20230709:1903,94380.0,58.0,14.08,21.8,6.9,0.0
20230709:2003,0.0,1.0,1.93,21.72,6.62,0.0
20230709:2103,0.0,0.0,0.0,21.6,5.66,0.0
20230709:2203,0.0,0.0,0.0,21.58,5.45,0.0
20230709:2303,0.0,0.0,0.0,21.48,5.1,0.0
20230710:0003,0.0,0.0,0.0,21.44,4.62,0.0
20230710:0103,0.0,0.0,0.0,21.36,4.34,0.0
20230710:0203,0.0,0.0,0.0,21.28,3.79,0.0
20230710:0303,0.0,0.0,0.0,21.17,3.59,0.0
20230710:0403,0.0,0.0,0.0,21.11,3.45,0.0
20230710:0503,0.0,0.0,0.0,21.02,2.9,0.0
20230710:0603,0.0,0.0,0.0,20.96,2.69,0.0
20230710:0703,0.0,0.0,0.0,20.95,2.48,0.0
20230710:0803,0.0,0.0,0.0,20.96,2.28,0.0
20230710:0903,0.0,0.0,0.0,20.92,2.69,0.0
20230710:1003,43972.5,34.0,6.5,20.89,3.72,0.0
20230710:1103,221375.0,116.0,18.34,20.98,4.07,0.0
20230710:1203,607172.5,284.0,29.0,21.19,4.83,0.0
20230710:1303,652960.0,303.0,37.73,21.39,5.52,0.0
20230710:1403,1397440.0,626.99,43.43,21.63,5.93,0.0
20230710:1503,1255347.5,566.99,44.91,21.95,5.66,0.0
20230710:1603,1163222.5,525.99,41.8,22.21,5.93,0.0
20230710:1703,915255.0,417.0,34.86,22.1,6.48,0.0
20230710:1803,556187.5,263.0,25.33,21.78,7.03,0.0
20230710:1903,119845.0,70.0,14.17,21.63,7.66,0.0
20230710:2003,0.0,1.0,2.01,21.71,7.66,0.0
20230710:2103,0.0,0.0,0.0,21.69,7.72,0.0
20230710:2203,0.0,0.0,0.0,21.92,7.59,0.0
20230710:2303,0.0,0.0,0.0,21.93,7.24,0.0
20230711:0003,0.0,0.0,0.0,21.88,7.66,0.0
20230711:0103,0.0,0.0,0.0,21.78,7.38,0.0
20230711:0203,0.0,0.0,0.0,21.68,7.03,0.0
20230711:0303,0.0,0.0,0.0,21.6,6.76,0.0
20230711:0403,0.0,0.0,0.0,21.52,6.55,0.0
20230711:0503,0.0,0.0,0.0,21.49,6.0,0.0
20230711:0603,0.0,0.0,0.0,21.4,5.59,0.0
20230711:0703,0.0,0.0,0.0,21.32,5.31,0.0
20230711:0803,0.0,0.0,0.0,21.29,5.03,0.0
20230711:0903,0.0,0.0,0.0,21.24,5.1,0.0
20230711:1003,51892.5,39.0,6.53,21.17,5.03,0.0
20230711:1103,427102.5,215.0,18.39,21.37,4.21,0.0
20230711:1203,904035.0,419.99,29.07,21.76,3.17,0.0
20230711:1303,1077367.5,494.99,37.83,22.14,2.9,0.0
20230711:1403,1029627.5,476.0,43.54,22.62,2.69,0.0
20230711:1503,1391197.5,648.99,45.04,23.15,1.72,0.0
20230711:1603,1324785.0,619.99,41.93,23.52,1.45,0.0
20230711:1703,1077670.0,502.99,34.99,23.74,1.93,0.0
20230711:1803,574530.0,277.0,25.44,23.72,2.14,0.0
20230711:1903,33852.5,28.0,14.27,23.45,2.34,0.0
20230711:2003,0.0,1.0,2.1,23.09,2.83,0.0
20230711:2103,0.0,0.0,0.0,22.79,2.9,0.0
20230711:2203,0.0,0.0,0.0,22.06,2.34,0.0
20230711:2303,0.0,0.0,0.0,21.91,1.31,0.0
20230712:0003,0.0,0.0,0.0,21.8,0.76,0.0
20230712:0103,0.0,0.0,0.0,21.69,1.45,0.0
20230712:0203,0.0,0.0,0.0,21.66,1.72,0.0
20230712:0303,0.0,0.0,0.0,21.63,1.93,0.0
20230712:0403,0.0,0.0,0.0,21.55,2.41,0.0
20230712:0503,0.0,0.0,0.0,21.51,3.1,0.0
20230712:0603,0.0,0.0,0.0,21.54,3.31,0.0
20230712:0703,0.0,0.0,0.0,21.48,2.9,0.0
20230712:0803,0.0,0.0,0.0,21.45,1.93,0.0
20230712:0903,0.0,0.0,0.0,21.41,0.9,0.0
20230712:1003,19992.5,20.0,6.56,21.76,1.24,0.0
20230712:1103,91987.5,57.0,18.44,21.88,2.21,0.0
20230712:1203,403810.0,197.0,29.14,22.12,2.41,0.0
20230712:1303,716705.0,335.0,37.92,22.33,2.76,0.0
20230712:1403,996077.5,459.0,43.66,22.48,3.31,0.0
20230712:1503,1078962.5,495.0,45.18,22.62,3.93,0.0
20230712:1603,1211182.5,551.99,42.07,22.7,4.41,0.0
20230712:1703,1113585.0,507.99,35.11,22.64,4.69,0.0
20230712:1803,640942.5,303.0,25.55,22.5,5.17,0.0
20230712:1903,140662.5,80.0,14.36,22.32,5.45,0.0
20230712:2003,0.0,2.0,2.19,22.18,5.66,0.0
20230712:2103,0.0,0.0,0.0,22.18,6.34,0.0
20230712:2203,0.0,0.0,0.0,22.41,7.24,0.0
20230712:2303,0.0,0.0,0.0,22.62,7.79,0.0
20230713:0003,0.0,0.0,0.0,22.76,8.21,0.0
20230713:0103,0.0,0.0,0.0,22.8,8.07,0.0
20230713:0203,0.0,0.0,0.0,22.79,7.79,0.0
20230713:0303,0.0,0.0,0.0,22.72,7.72,0.0
20230713:0403,0.0,0.0,0.0,22.64,7.79,0.0
20230713:0503,0.0,0.0,0.0,22.55,7.59,0.0
20230713:0603,0.0,0.0,0.0,22.47,7.59,0.0
20230713:0703,0.0,0.0,0.0,22.42,7.59,0.0
20230713:0803,0.0,0.0,0.0,22.43,7.31,0.0
20230713:0903,0.0,0.0,0.0,22.46,7.17,0.0
20230713:1003,83820.0,69.0,6.6,22.83,7.72,0.0
20230713:1103,513480.0,260.99,18.5,23.26,8.34,0.0
20230713:1203,962637.5,442.99,29.22,23.81,8.55,0.0
20230713:1303,1277210.0,576.99,38.03,24.54,8.55,0.0
20230713:1403,1471910.0,664.99,43.79,25.13,8.28,0.0
20230713:1503,1511592.5,685.99,45.32,25.66,7.72,0.0
20230713:1603,1415177.5,644.99,42.21,26.04,7.17,0.0
20230713:1703,1161325.0,533.99,35.24,26.1,6.62,0.0
20230713:1803,788920.0,376.99,25.66,26.08,5.79,0.0
20230713:1903,331292.5,185.99,14.46,25.9,5.31,0.0
20230713:2003,0.0,5.0,2.27,25.68,5.17,0.0
20230713:2103,0.0,0.0,0.0,25.2,4.55,0.0
20230713:2203,0.0,0.0,0.0,25.22,3.45,0.0
20230713:2303,0.0,0.0,0.0,24.67,8.9,0.0
20230714:0003,0.0,0.0,0.0,24.0,10.41,0.0
20230714:0103,0.0,0.0,0.0,23.5,8.14,0.0
20230714:0203,0.0,0.0,0.0,23.2,8.0,0.0
20230714:0303,0.0,0.0,0.0,22.92,8.41,0.0
20230714:0403,0.0,0.0,0.0,22.6,9.03,0.0
20230714:0503,0.0,0.0,0.0,22.32,8.9,0.0
20230714:0603,0.0,0.0,0.0,22.09,9.1,0.0
20230714:0703,0.0,0.0,0.0,21.55,8.97,0.0
20230714:0803,0.0,0.0,0.0,20.72,8.69,0.0
20230714:0903,0.0,0.0,0.0,20.24,7.17,0.0
20230714:1003,220.0,6.0,6.65,20.41,6.34,0.0
20230714:1103,27142.5,24.0,18.56,20.52,6.0,0.0
20230714:1203,80272.5,51.0,29.31,20.5,7.24,0.0
20230714:1303,311602.5,154.0,38.13,20.33,8.28,0.0
20230714:1403,330962.5,162.0,43.92,20.03,9.72,0.0
20230714:1503,1006967.5,449.0,45.47,19.96,10.83,0.0
20230714:1603,636597.5,292.0,42.36,20.19,11.93,0.0
20230714:1703,898947.5,402.0,35.37,20.13,12.69,0.0
20230714:1803,815402.5,373.99,25.78,20.14,12.48,0.0
20230714:1903,332585.0,179.0,14.57,20.18,11.66,0.0
20230714:2003,0.0,3.0,2.36,20.2,11.31,0.0
20230714:2103,0.0,0.0,0.0,20.15,11.38,0.0
20230714:2203,0.0,0.0,0.0,20.23,11.24,0.0
20230714:2303,0.0,0.0,0.0,20.12,10.76,0.0
20230715:0003,0.0,0.0,0.0,19.96,9.72,0.0
20230715:0103,0.0,0.0,0.0,19.89,8.55,0.0
20230715:0203,0.0,0.0,0.0,19.79,7.59,0.0
20230715:0303,0.0,0.0,0.0,19.56,7.03,0.0
20230715:0403,0.0,0.0,0.0,19.47,6.83,0.0
20230715:0503,0.0,0.0,0.0,19.39,6.62,0.0
20230715:0603,0.0,0.0,0.0,19.18,6.14,0.0
20230715:0703,0.0,0.0,0.0,19.09,5.52,0.0
20230715:0803,0.0,0.0,0.0,18.88,4.83,0.0
20230715:0903,0.0,0.0,0.0,18.85,4.07,0.0
20230715:1003,87312.5,68.0,6.7,19.09,2.83,0.0
20230715:1103,499840.0,249.99,18.63,19.18,2.14,0.0
20230715:1203,983647.5,454.99,29.4,19.43,1.86,0.0
20230715:1303,1297395.0,594.99,38.25,19.65,1.66,0.0
20230715:1403,1471002.5,680.99,44.06,19.86,1.24,0.0
20230715:1503,1511455.0,706.99,45.62,20.01,0.76,0.0
20230715:1603,1419192.5,658.99,42.51,20.16,1.03,0.0
20230715:1703,1181482.5,542.99,35.51,20.35,1.86,0.0
20230715:1803,832150.0,390.99,25.9,20.55,2.69,0.0
20230715:1903,361652.5,197.99,14.67,20.78,3.45,0.0
20230715:2003,0.0,5.0,2.45,20.89,4.07,0.0
20230715:2103,0.0,0.0,0.0,20.95,4.62,0.0
20230715:2203,0.0,0.0,0.0,20.94,4.9,0.0
20230715:2303,0.0,0.0,0.0,21.06,5.52,0.0
20230716:0003,0.0,0.0,0.0,21.12,6.07,0.0
20230716:0103,0.0,0.0,0.0,21.14,6.41,0.0
20230716:0203,0.0,0.0,0.0,21.07,6.55,0.0
20230716:0303,0.0,0.0,0.0,20.96,6.62,0.0
20230716:0403,0.0,0.0,0.0,20.82,6.76,0.0
20230716:0503,0.0,0.0,0.0,20.67,6.62,0.0
20230716:0603,0.0,0.0,0.0,20.55,6.69,0.0
20230716:0703,0.0,0.0,0.0,20.47,6.9,0.0
20230716:0803,0.0,0.0,0.0,20.43,7.1,0.0
20230716:0903,0.0,0.0,0.0,20.39,7.24,0.0
20230716:1003,89540.0,74.0,6.75,20.27,7.59,0.0
20230716:1103,534187.5,266.99,18.7,20.4,7.66,0.0
20230716:1203,999625.0,452.99,29.49,20.66,8.0,0.0
20230716:1303,1317992.5,585.99,38.37,21.06,8.14,0.0
20230716:1403,1518990.0,674.99,44.21,21.6,8.14,0.0
20230716:1503,1556225.0,693.99,45.78,22.25,8.07,0.0
20230716:1603,1421777.5,638.99,42.66,22.77,6.9,0.0
20230716:1703,1202657.5,546.99,35.65,23.12,5.52,0.0
20230716:1803,824615.0,389.99,26.02,23.24,4.0,0.0
20230716:1903,359012.5,198.99,14.77,23.1,2.9,0.0
20230716:2003,1182.5,7.0,2.54,22.87,2.34,0.0
20230716:2103,0.0,0.0,0.0,22.72,1.72,0.0
20230716:2203,0.0,0.0,0.0,22.86,1.03,0.0
20230716:2303,0.0,0.0,0.0,22.34,0.76,0.0
20230717:0003,0.0,0.0,0.0,21.95,0.97,0.0
20230717:0103,0.0,0.0,0.0,21.81,1.1,0.0
20230717:0203,0.0,0.0,0.0,21.5,1.24,0.0
20230717:0303,0.0,0.0,0.0,21.26,1.66,0.0
20230717:0403,0.0,0.0,0.0,21.08,2.34,0.0
20230717:0503,0.0,0.0,0.0,20.89,2.62,0.0
20230717:0603,0.0,0.0,0.0,20.77,2.76,0.0
20230717:0703,0.0,0.0,0.0,20.68,2.9,0.0
20230717:0803,0.0,0.0,0.0,20.72,2.9,0.0
20230717:0903,0.0,0.0,0.0,20.75,2.48,0.0
20230717:1003,79392.5,60.0,6.81,20.94,2.76,0.0
20230717:1103,333492.5,168.0,18.78,21.05,2.9,0.0
20230717:1203,846257.5,391.99,29.59,21.33,3.31,0.0
20230717:1303,1123925.0,512.99,38.5,21.6,3.45,0.0
20230717:1403,1387760.0,633.99,44.36,21.73,3.17,0.0
20230717:1503,1483955.0,679.99,45.95,21.86,2.97,0.0
20230717:1603,1381875.0,629.99,42.82,21.89,3.45,0.0
20230717:1703,1144385.0,521.99,35.8,21.93,3.86,0.0
20230717:1803,789030.0,369.99,26.15,21.86,4.41,0.0
20230717:1903,302857.5,162.0,14.88,21.79,4.41,0.0
20230717:2003,0.0,3.0,2.63,21.75,4.28,0.0
20230717:2103,0.0,0.0,0.0,21.63,3.66,0.0
20230717:2203,0.0,0.0,0.0,21.51,3.03,0.0
20230717:2303,0.0,0.0,0.0,21.46,2.28,0.0
20230718:0003,0.0,0.0,0.0,21.39,1.38,0.0
20230718:0103,0.0,0.0,0.0,21.3,0.83,0.0
20230718:0203,0.0,0.0,0.0,21.18,0.62,0.0
20230718:0303,0.0,0.0,0.0,21.1,1.31,0.0
20230718:0403,0.0,0.0,0.0,21.03,0.76,0.0
20230718:0503,0.0,0.0,0.0,20.95,0.28,0.0
20230718:0603,0.0,0.0,0.0,20.83,0.07,0.0
20230718:0703,0.0,0.0,0.0,20.76,0.28,0.0
20230718:0803,0.0,0.0,0.0,20.7,0.62,0.0
20230718:0903,0.0,0.0,0.0,20.75,1.17,0.0
20230718:1003,55962.5,41.0,6.87,20.83,1.17,0.0
20230718:1103,417670.0,210.0,18.86,20.96,1.31,0.0
20230718:1203,698582.5,328.0,29.7,21.3,1.72,0.0
20230718:1303,959722.5,444.0,38.63,21.56,1.93,0.0
20230718:1403,655132.5,307.0,44.52,21.74,2.97,0.0
20230718:1503,1376677.5,622.99,46.12,21.9,4.83,0.0
20230718:1603,535507.5,253.0,42.99,22.04,5.66,0.0
20230718:1703,310530.0,155.0,35.94,22.1,6.0,0.0
20230718:1803,172535.0,94.0,26.27,22.1,6.14,0.0
20230718:1903,16637.5,18.0,14.99,22.1,5.79,0.0
20230718:2003,0.0,2.0,2.73,22.07,5.86,0.0
20230718:2103,0.0,0.0,0.0,22.06,6.21,0.0
20230718:2203,0.0,0.0,0.0,21.54,5.79,0.0
20230718:2303,0.0,0.0,0.0,21.47,5.93,0.0
20230719:0003,0.0,0.0,0.0,21.4,5.72,0.0
20230719:0103,0.0,0.0,0.0,21.33,5.59,0.0
20230719:0203,0.0,0.0,0.0,21.31,5.38,0.0
20230719:0303,0.0,0.0,0.0,21.26,4.9,0.0
20230719:0403,0.0,0.0,0.0,21.32,4.28,0.0
20230719:0503,0.0,0.0,0.0,21.29,3.72,0.0
20230719:0603,0.0,0.0,0.0,21.26,3.24,0.0
20230719:0703,0.0,0.0,0.0,21.28,2.62,0.0
20230719:0803,0.0,0.0,0.0,21.35,2.21,0.0
20230719:0903,0.0,0.0,0.0,21.33,1.86,0.0
20230719:1003,18370.0,19.0,6.94,21.18,2.34,0.0
20230719:1103,61380.0,42.0,18.95,21.24,2.07,0.0
20230719:1203,230670.0,120.0,29.81,21.37,2.41,0.0
20230719:1303,244145.0,126.0,38.77,21.52,2.76,0.0
20230719:1403,264330.0,135.0,44.69,21.58,2.62,0.0
20230719:1503,273597.5,139.0,46.3,21.42,2.62,0.0
20230719:1603,219615.0,115.0,43.16,21.44,3.17,0.0
20230719:1703,184222.5,99.0,36.1,21.18,4.21,0.0
20230719:1803,84205.0,53.0,26.4,20.97,5.86,0.0
20230719:1903,16775.0,18.0,15.1,20.93,7.86,0.0
20230719:2003,0.0,2.0,2.82,20.79,9.38,0.0
20230719:2103,0.0,0.0,0.0,20.71,10.48,0.0
20230719:2203,0.0,0.0,0.0,20.51,11.31,0.0
20230719:2303,0.0,0.0,0.0,20.55,11.17,0.0
20230720:0003,0.0,0.0,0.0,20.56,10.9,0.0
20230720:0103,0.0,0.0,0.0,20.59,10.34,0.0
20230720:0203,0.0,0.0,0.0,20.54,9.59,0.0
20230720:0303,0.0,0.0,0.0,20.54,9.03,0.0
20230720:0403,0.0,0.0,0.0,20.53,7.93,0.0
20230720:0503,0.0,0.0,0.0,20.55,7.1,0.0
20230720:0603,0.0,0.0,0.0,20.58,6.83,0.0
20230720:0703,0.0,0.0,0.0,20.63,7.03,0.0
20230720:0803,0.0,0.0,0.0,20.58,7.72,0.0
20230720:0903,0.0,0.0,0.0,20.48,8.0,0.0
20230720:1003,7562.5,12.0,7.01,20.44,8.07,0.0
20230720:1103,114455.0,67.0,19.04,20.44,8.07,0.0
20230720:1203,219285.0,114.0,29.92,20.53,7.72,0.0
20230720:1303,541007.5,253.0,38.91,20.64,7.52,0.0
20230720:1403,983042.5,443.0,44.86,20.64,7.45,0.0
20230720:1503,1323135.0,589.99,46.49,20.61,7.24,0.0
20230720:1603,1375577.5,611.99,43.34,20.59,7.03,0.0
20230720:1703,932360.0,421.0,36.25,20.6,6.9,0.0
20230720:1803,515515.0,243.0,26.53,20.57,6.9,0.0
20230720:1903,146547.5,82.0,15.21,20.58,6.97,0.0
20230720:2003,0.0,3.0,2.91,20.59,6.83,0.0
20230720:2103,0.0,0.0,0.0,20.67,6.69,0.0
20230720:2203,0.0,0.0,0.0,20.77,6.83,0.0
20230720:2303,0.0,0.0,0.0,20.85,6.76,0.0
20230721:0003,0.0,0.0,0.0,20.98,6.76,0.0
20230721:0103,0.0,0.0,0.0,21.05,6.48,0.0
20230721:0203,0.0,0.0,0.0,21.15,6.14,0.0
20230721:0303,0.0,0.0,0.0,21.2,6.07,0.0
20230721:0403,0.0,0.0,0.0,21.23,5.86,0.0
20230721:0503,0.0,0.0,0.0,21.26,5.66,0.0
20230721:0603,0.0,0.0,0.0,21.25,5.45,0.0
20230721:0703,0.0,0.0,0.0,21.19,5.52,0.0
20230721:0803,0.0,0.0,0.0,21.02,5.52,0.0
20230721:0903,0.0,0.0,0.0,20.99,5.38,0.0
20230721:1003,82500.0,59.0,7.08,20.96,5.45,0.0
20230721:1103,516230.0,256.99,19.13,21.02,5.24,0.0
20230721:1203,1003145.0,457.99,30.04,21.13,5.52,0.0
20230721:1303,1340322.5,601.99,39.06,21.22,5.52,0.0
20230721:1403,1533620.0,688.99,45.04,21.29,5.38,0.0
20230721:1503,1573192.5,707.99,46.67,21.38,5.24,0.0
20230721:1603,1404150.0,631.99,43.52,21.45,5.31,0.0
20230721:1703,1193857.5,538.99,36.41,21.56,5.45,0.0
20230721:1803,600325.0,282.0,26.67,21.56,5.66,0.0
20230721:1903,180317.5,98.0,15.32,21.56,6.14,0.0
20230721:2003,0.0,4.0,3.01,21.52,6.48,0.0
20230721:2103,0.0,0.0,0.0,21.54,6.48,0.0
20230721:2203,0.0,0.0,0.0,21.63,5.45,0.0
20230721:2303,0.0,0.0,0.0,21.65,4.9,0.0
20230722:0003,0.0,0.0,0.0,21.62,4.76,0.0
20230722:0103,0.0,0.0,0.0,21.4,4.9,0.0
20230722:0203,0.0,0.0,0.0,21.17,5.38,0.0
20230722:0303,0.0,0.0,0.0,21.01,5.86,0.0
20230722:0403,0.0,0.0,0.0,20.96,6.07,0.0
20230722:0503,0.0,0.0,0.0,20.81,5.93,0.0
20230722:0603,0.0,0.0,0.0,20.67,5.52,0.0
20230722:0703,0.0,0.0,0.0,20.53,5.24,0.0
20230722:0803,0.0,0.0,0.0,20.36,5.45,0.0
20230722:0903,0.0,0.0,0.0,20.32,5.59,0.0
20230722:1003,86157.5,61.0,7.16,20.51,5.93,0.0
20230722:1103,367235.0,182.0,19.23,20.61,5.93,0.0
20230722:1203,481360.0,228.0,30.17,20.81,6.21,0.0
20230722:1303,500005.0,236.0,39.22,20.84,6.41,0.0
20230722:1403,613470.0,285.0,45.22,20.97,6.83,0.0
20230722:1503,808225.0,369.0,46.87,20.95,7.03,0.0
20230722:1603,1380142.5,614.99,43.7,20.98,7.31,0.0
20230722:1703,1279327.5,570.99,36.57,21.03,7.45,0.0
20230722:1803,781605.0,360.99,26.8,21.09,7.52,0.0
20230722:1903,381177.5,203.0,15.43,21.12,7.79,0.0
20230722:2003,9130.0,13.82,3.1,21.11,7.79,0.0
20230722:2103,0.0,0.0,0.0,21.11,7.72,0.0
20230722:2203,0.0,0.0,0.0,20.61,7.72,0.0
20230722:2303,0.0,0.0,0.0,20.58,7.93,0.0
20230723:0003,0.0,0.0,0.0,20.68,8.07,0.0
20230723:0103,0.0,0.0,0.0,20.64,8.0,0.0
20230723:0203,0.0,0.0,0.0,20.7,7.59,0.0
20230723:0303,0.0,0.0,0.0,20.64,7.52,0.0
20230723:0403,0.0,0.0,0.0,20.67,7.52,0.0
20230723:0503,0.0,0.0,0.0,20.54,7.66,0.0
20230723:0603,0.0,0.0,0.0,20.44,7.66,0.0
20230723:0703,0.0,0.0,0.0,20.54,7.52,0.0
20230723:0803,0.0,0.0,0.0,20.6,7.38,0.0
20230723:0903,0.0,0.0,0.0,20.75,7.31,0.0
20230723:1003,78760.0,55.0,7.25,21.15,6.97,0.0
20230723:1103,427762.5,211.0,19.34,21.18,7.03,0.0
20230723:1203,964177.5,437.99,30.3,21.25,7.52,0.0
20230723:1303,1314197.5,585.99,39.38,21.41,7.66,0.0
20230723:1403,1526772.5,678.99,45.41,21.49,7.79,0.0
20230723:1503,1445235.0,644.99,47.07,21.67,7.79,0.0
20230723:1603,1392517.5,622.99,43.89,21.97,7.31,0.0
20230723:1703,1253862.5,562.99,36.73,22.25,7.38,0.0
20230723:1803,820407.5,380.99,26.94,22.39,7.1,0.0
20230723:1903,399987.5,215.99,15.55,22.37,6.76,0.0
20230723:2003,13612.5,22.97,3.2,22.33,6.41,0.0
20230723:2103,0.0,0.0,0.0,22.29,6.14,0.0
20230723:2203,0.0,0.0,0.0,22.13,6.07,0.0
20230723:2303,0.0,0.0,0.0,22.04,5.93,0.0
20230724:0003,0.0,0.0,0.0,21.94,6.21,0.0
20230724:0103,0.0,0.0,0.0,21.87,6.34,0.0
20230724:0203,0.0,0.0,0.0,21.76,6.48,0.0
20230724:0303,0.0,0.0,0.0,21.67,6.21,0.0
20230724:0403,0.0,0.0,0.0,21.56,6.34,0.0
20230724:0503,0.0,0.0,0.0,21.47,6.07,0.0
20230724:0603,0.0,0.0,0.0,21.39,6.0,0.0
20230724:0703,0.0,0.0,0.0,21.33,6.07,0.0
20230724:0803,0.0,0.0,0.0,21.29,6.07,0.0
20230724:0903,0.0,0.0,0.0,21.28,6.07,0.0
20230724:1003,103125.0,81.0,7.33,21.26,6.14,0.0
20230724:1103,558690.0,277.99,19.45,21.32,6.34,0.0
20230724:1203,1028665.0,467.99,30.44,21.52,6.69,0.0
20230724:1303,1356657.5,606.99,39.55,21.79,6.97,0.0
20230724:1403,1559057.5,697.99,45.6,22.09,6.83,0.0
20230724:1503,1603250.0,720.99,47.28,22.45,6.34,0.0
20230724:1603,1511647.5,680.99,44.08,22.72,6.14,0.0
20230724:1703,1269152.5,572.99,36.9,22.85,6.55,0.0
20230724:1803,887260.0,411.99,27.08,22.81,7.17,0.0
20230724:1903,406945.0,218.99,15.66,22.65,7.66,0.0
20230724:2003,14217.5,24.63,3.29,22.51,8.07,0.0
20230724:2103,0.0,0.0,0.0,22.38,8.14,0.0
20230724:2203,0.0,0.0,0.0,22.16,8.34,0.0
20230724:2303,0.0,0.0,0.0,22.03,8.07,0.0
20230725:0003,0.0,0.0,0.0,21.88,8.0,0.0
20230725:0103,0.0,0.0,0.0,21.76,7.66,0.0
20230725:0203,0.0,0.0,0.0,21.63,7.17,0.0
20230725:0303,0.0,0.0,0.0,21.5,6.9,0.0
20230725:0403,0.0,0.0,0.0,21.42,6.48,0.0
20230725:0503,0.0,0.0,0.0,21.32,6.21,0.0
20230725:0603,0.0,0.0,0.0,21.28,5.79,0.0
20230725:0703,0.0,0.0,0.0,21.2,5.52,0.0
20230725:0803,0.0,0.0,0.0,21.14,5.38,0.0
20230725:0903,0.0,0.0,0.0,21.07,5.38,0.0
20230725:1003,107855.0,85.0,7.43,21.13,5.86,0.0
20230725:1103,574475.0,284.99,19.56,21.19,6.34,0.0
20230725:1203,1043075.0,473.99,30.58,21.36,6.62,0.0
20230725:1303,1381160.0,617.99,39.72,21.58,6.69,0.0
20230725:1403,1576740.0,705.99,45.8,21.86,6.62,0.0
20230725:1503,1622555.0,729.99,47.49,22.23,6.14,0.0
20230725:1603,1532245.0,688.99,44.28,22.49,6.34,0.0
20230725:1703,1286065.0,579.99,37.07,22.65,6.55,0.0
20230725:1803,901532.5,417.99,27.22,22.6,6.97,0.0
20230725:1903,415855.0,222.99,15.78,22.4,7.45,0.0
20230725:2003,12100.0,15.81,3.39,22.23,7.93,0.0
20230725:2103,0.0,0.0,0.0,22.15,8.28,0.0
20230725:2203,0.0,0.0,0.0,22.18,8.62,0.0
20230725:2303,0.0,0.0,0.0,22.01,8.41,0.0
20230726:0003,0.0,0.0,0.0,21.86,7.79,0.0
