Latitude (decimal degrees):	-22.903
Longitude (decimal degrees):	-43.133
Elevation (m):	46
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230602:0803,0.0,0.0,0.0,19.16,2.28,0.0
20230602:0903,0.0,0.0,0.0,19.19,2.34,0.0
20230602:1003,41277.5,32.0,6.92,19.85,2.41,0.0
20230602:1103,315040.0,159.0,18.72,20.77,2.48,0.0
20230602:1203,885087.5,411.99,29.32,21.3,2.34,0.0
20230602:1303,876232.5,406.0,37.94,21.86,2.41,0.0
20230602:1403,229817.5,120.0,43.49,22.21,2.76,0.0
20230602:1503,1000560.0,464.0,44.8,22.87,2.69,0.0
20230602:1603,975700.0,453.0,41.53,23.2,2.69,0.0
20230602:1703,1103987.5,511.99,34.48,23.33,2.62,0.0
20230602:1803,752345.0,360.99,24.88,23.47,2.62,0.0
20230602:1903,300960.0,170.0,13.69,22.91,2.55,0.0
20230602:2003,0.0,1.0,1.51,22.05,2.07,0.0
20230602:2103,0.0,0.0,0.0,21.32,1.79,0.0
20230602:2203,0.0,0.0,0.0,20.58,1.31,0.0
20230602:2303,0.0,0.0,0.0,20.39,1.03,0.0
20230603:0003,0.0,0.0,0.0,20.25,0.55,0.0
20230603:0103,0.0,0.0,0.0,20.02,0.14,0.0
20230603:0203,0.0,0.0,0.0,19.54,0.76,0.0
20230603:0303,0.0,0.0,0.0,19.23,1.45,0.0
20230603:0403,0.0,0.0,0.0,18.75,1.79,0.0
20230603:0503,0.0,0.0,0.0,18.63,1.86,0.0
20230603:0603,0.0,0.0,0.0,18.4,1.93,0.0
20230603:0703,0.0,0.0,0.0,18.12,2.0,0.0
20230603:0803,0.0,0.0,0.0,17.7,2.07,0.0
20230603:0903,0.0,0.0,0.0,17.49,2.0,0.0
20230603:1003,85415.0,61.0,6.83,18.22,2.07,0.0
20230603:1103,557975.0,281.99,18.62,19.55,2.07,0.0
20230603:1203,1008672.5,469.99,29.2,20.73,1.86,0.0
20230603:1303,1293655.0,600.99,37.82,21.99,1.59,0.0
20230603:1403,1435802.5,672.99,43.36,23.19,1.52,0.0
20230603:1503,1370517.5,643.99,44.68,24.36,1.79,0.0
20230603:1603,1361662.5,636.99,41.43,24.69,2.21,0.0
20230603:1703,1177220.0,549.99,34.41,24.87,2.69,0.0
20230603:1803,811387.5,390.99,24.83,24.84,3.24,0.0
20230603:1903,329615.0,189.99,13.65,24.09,3.86,0.0
20230603:2003,0.0,1.0,1.49,22.75,4.0,0.0
20230603:2103,0.0,0.0,0.0,21.29,4.21,0.0
20230603:2203,0.0,0.0,0.0,20.42,4.21,0.0
20230603:2303,0.0,0.0,0.0,19.76,4.0,0.0
20230604:0003,0.0,0.0,0.0,19.46,3.72,0.0
20230604:0103,0.0,0.0,0.0,19.37,3.52,0.0
20230604:0203,0.0,0.0,0.0,19.15,3.72,0.0
20230604:0303,0.0,0.0,0.0,18.59,3.86,0.0
20230604:0403,0.0,0.0,0.0,18.22,3.38,0.0
20230604:0503,0.0,0.0,0.0,18.01,3.17,0.0
20230604:0603,0.0,0.0,0.0,17.86,3.03,0.0
20230604:0703,0.0,0.0,0.0,17.8,2.69,0.0
20230604:0803,0.0,0.0,0.0,18.11,2.21,0.0
20230604:0903,0.0,0.0,0.0,18.08,2.14,0.0
20230604:1003,96470.0,76.0,6.74,18.02,2.48,0.0
20230604:1103,538587.5,271.99,18.52,19.56,2.07,0.0
20230604:1203,984032.5,458.99,29.09,20.91,1.86,0.0
20230604:1303,1278282.5,592.99,37.7,22.17,1.79,0.0
20230604:1403,1432860.0,672.99,43.23,23.7,1.59,0.0
20230604:1503,1483130.0,706.99,44.56,24.87,1.1,0.0
20230604:1603,1379125.0,661.99,41.33,25.4,0.62,0.0
20230604:1703,1153322.5,550.99,34.33,25.56,0.83,0.0
20230604:1803,785427.5,382.99,24.78,25.34,1.59,0.0
20230604:1903,320815.0,184.99,13.62,24.56,2.28,0.0
20230604:2003,0.0,0.0,0.0,23.02,2.21,0.0
20230604:2103,0.0,0.0,0.0,20.63,2.69,0.0
20230604:2203,0.0,0.0,0.0,19.51,2.55,0.0
20230604:2303,0.0,0.0,0.0,18.95,2.48,0.0
20230605:0003,0.0,0.0,0.0,19.55,2.28,0.0
20230605:0103,0.0,0.0,0.0,19.7,1.86,0.0
20230605:0203,0.0,0.0,0.0,19.49,1.72,0.0
20230605:0303,0.0,0.0,0.0,19.3,1.66,0.0
20230605:0403,0.0,0.0,0.0,18.98,1.38,0.0
20230605:0503,0.0,0.0,0.0,18.68,1.24,0.0
20230605:0603,0.0,0.0,0.0,18.36,1.1,0.0
20230605:0703,0.0,0.0,0.0,18.03,0.97,0.0
20230605:0803,0.0,0.0,0.0,17.65,1.17,0.0
20230605:0903,0.0,0.0,0.0,17.26,1.31,0.0
20230605:1003,92977.5,75.0,6.65,17.79,1.59,0.0
20230605:1103,542740.0,274.99,18.42,19.41,1.66,0.0
20230605:1203,967917.5,451.99,28.98,20.87,1.72,0.0
20230605:1303,1264175.0,587.99,37.58,22.51,1.72,0.0
20230605:1403,1442870.0,677.99,43.11,24.07,1.72,0.0
20230605:1503,1496550.0,707.99,44.45,25.26,1.79,0.0
20230605:1603,1397165.0,655.99,41.24,25.68,2.41,0.0
20230605:1703,1152305.0,539.99,34.27,25.63,2.83,0.0
20230605:1803,749265.0,361.99,24.73,25.17,2.9,0.0
20230605:1903,295845.0,167.0,13.59,24.48,2.48,0.0
20230605:2003,0.0,0.0,0.0,23.16,2.21,0.0
20230605:2103,0.0,0.0,0.0,21.74,2.48,0.0
20230605:2203,0.0,0.0,0.0,20.68,2.28,0.0
20230605:2303,0.0,0.0,0.0,20.99,1.17,0.0
20230606:0003,0.0,0.0,0.0,20.3,1.38,0.0
20230606:0103,0.0,0.0,0.0,19.46,1.66,0.0
20230606:0203,0.0,0.0,0.0,18.7,1.72,0.0
20230606:0303,0.0,0.0,0.0,18.67,1.93,0.0
20230606:0403,0.0,0.0,0.0,18.87,2.07,0.0
20230606:0503,0.0,0.0,0.0,19.02,2.0,0.0
20230606:0603,0.0,0.0,0.0,18.99,2.07,0.0
20230606:0703,0.0,0.0,0.0,18.87,1.86,0.0
20230606:0803,0.0,0.0,0.0,18.77,1.86,0.0
20230606:0903,0.0,0.0,0.0,18.19,1.93,0.0
20230606:1003,70207.5,50.0,6.57,18.74,2.14,0.0
20230606:1103,306680.0,155.0,18.33,20.3,2.41,0.0
20230606:1203,788122.5,367.99,28.88,21.6,2.62,0.0
20230606:1303,1243687.5,574.99,37.47,22.74,2.41,0.0
20230606:1403,1412537.5,659.99,43.0,23.66,1.93,0.0
20230606:1503,1476887.5,693.99,44.35,24.33,1.86,0.0
20230606:1603,1366365.0,639.99,41.16,24.51,2.0,0.0
20230606:1703,1131130.0,528.99,34.21,24.39,2.28,0.0
20230606:1803,767800.0,369.99,24.69,23.91,2.41,0.0
20230606:1903,314627.5,179.99,13.57,23.25,2.28,0.0
20230606:2003,0.0,0.0,0.0,22.21,1.31,0.0
20230606:2103,0.0,0.0,0.0,21.41,1.1,0.0
20230606:2203,0.0,0.0,0.0,20.23,1.45,0.0
20230606:2303,0.0,0.0,0.0,19.78,1.17,0.0
20230607:0003,0.0,0.0,0.0,19.56,1.31,0.0
20230607:0103,0.0,0.0,0.0,19.3,1.38,0.0
20230607:0203,0.0,0.0,0.0,19.19,1.38,0.0
20230607:0303,0.0,0.0,0.0,18.79,1.31,0.0
20230607:0403,0.0,0.0,0.0,18.59,1.17,0.0
20230607:0503,0.0,0.0,0.0,18.08,1.1,0.0
20230607:0603,0.0,0.0,0.0,17.4,1.03,0.0
20230607:0703,0.0,0.0,0.0,16.98,1.17,0.0
20230607:0803,0.0,0.0,0.0,16.39,1.45,0.0
20230607:0903,0.0,0.0,0.0,16.23,1.79,0.0
20230607:1003,83710.0,63.0,6.48,16.7,1.66,0.0
20230607:1103,451962.5,225.0,18.24,18.15,1.66,0.0
20230607:1203,930050.0,432.99,28.78,19.71,1.45,0.0
20230607:1303,1249380.0,579.99,37.36,21.26,1.31,0.0
20230607:1403,1424885.0,669.99,42.89,22.68,1.1,0.0
20230607:1503,1460580.0,695.99,44.25,24.13,0.83,0.0
20230607:1603,1360040.0,645.99,41.08,24.61,0.97,0.0
20230607:1703,1131625.0,533.99,34.15,24.9,1.59,0.0
20230607:1803,774537.5,375.99,24.66,24.93,2.07,0.0
20230607:1903,315920.0,181.99,13.55,24.34,2.69,0.0
20230607:2003,0.0,0.0,0.0,22.72,2.76,0.0
20230607:2103,0.0,0.0,0.0,20.93,2.83,0.0
20230607:2203,0.0,0.0,0.0,20.0,3.24,0.0
20230607:2303,0.0,0.0,0.0,19.39,3.17,0.0
20230608:0003,0.0,0.0,0.0,18.98,3.45,0.0
20230608:0103,0.0,0.0,0.0,18.68,3.59,0.0
20230608:0203,0.0,0.0,0.0,18.22,3.38,0.0
20230608:0303,0.0,0.0,0.0,18.22,2.83,0.0
20230608:0403,0.0,0.0,0.0,18.65,2.14,0.0
20230608:0503,0.0,0.0,0.0,18.48,1.38,0.0
20230608:0603,0.0,0.0,0.0,18.53,0.9,0.0
20230608:0703,0.0,0.0,0.0,18.56,0.97,0.0
20230608:0803,0.0,0.0,0.0,18.3,1.24,0.0
20230608:0903,0.0,0.0,0.0,17.86,1.38,0.0
20230608:1003,84755.0,70.0,6.4,18.47,1.59,0.0
20230608:1103,523600.0,266.99,18.15,19.6,1.52,0.0
20230608:1203,952407.5,444.99,28.68,20.78,1.72,0.0
20230608:1303,1255650.0,582.99,37.26,22.38,1.79,0.0
20230608:1403,1427855.0,669.99,42.79,23.96,1.72,0.0
20230608:1503,1457500.0,692.99,44.16,25.23,1.31,0.0
20230608:1603,1357702.5,646.99,41.01,25.85,1.17,0.0
20230608:1703,1132835.0,537.99,34.11,26.02,1.52,0.0
20230608:1803,770990.0,375.99,24.63,25.86,2.14,0.0
20230608:1903,311547.5,179.99,13.54,25.05,2.76,0.0
20230608:2003,0.0,0.0,0.0,23.3,2.48,0.0
20230608:2103,0.0,0.0,0.0,21.26,2.97,0.0
20230608:2203,0.0,0.0,0.0,20.06,3.1,0.0
20230608:2303,0.0,0.0,0.0,19.39,3.24,0.0
20230609:0003,0.0,0.0,0.0,18.96,3.38,0.0
20230609:0103,0.0,0.0,0.0,18.52,3.1,0.0
20230609:0203,0.0,0.0,0.0,18.95,2.55,0.0
20230609:0303,0.0,0.0,0.0,19.0,2.0,0.0
20230609:0403,0.0,0.0,0.0,18.95,1.59,0.0
20230609:0503,0.0,0.0,0.0,18.8,1.66,0.0
20230609:0603,0.0,0.0,0.0,18.5,1.59,0.0
20230609:0703,0.0,0.0,0.0,18.22,1.45,0.0
20230609:0803,0.0,0.0,0.0,17.83,1.45,0.0
20230609:0903,0.0,0.0,0.0,16.9,1.86,0.0
20230609:1003,82527.5,67.0,6.32,17.47,2.41,0.0
20230609:1103,514662.5,260.99,18.06,19.28,2.41,0.0
20230609:1203,946165.0,440.99,28.59,21.13,2.34,0.0
20230609:1303,1255045.0,581.99,37.16,22.94,2.21,0.0
20230609:1403,1426205.0,668.99,42.7,24.71,2.07,0.0
20230609:1503,1468500.0,695.99,44.08,26.18,1.93,0.0
20230609:1603,1353770.0,645.99,40.95,26.86,1.45,0.0
20230609:1703,1117325.0,537.99,34.06,27.02,0.76,0.0
20230609:1803,761255.0,375.99,24.6,26.88,1.03,0.0
20230609:1903,312290.0,181.99,13.53,26.0,2.07,0.0
20230609:2003,0.0,0.0,0.0,23.83,2.28,0.0
20230609:2103,0.0,0.0,0.0,21.51,2.83,0.0
20230609:2203,0.0,0.0,0.0,20.64,3.24,0.0
20230609:2303,0.0,0.0,0.0,19.91,3.31,0.0
20230610:0003,0.0,0.0,0.0,19.72,3.03,0.0
20230610:0103,0.0,0.0,0.0,20.75,2.76,0.0
20230610:0203,0.0,0.0,0.0,20.55,2.48,0.0
20230610:0303,0.0,0.0,0.0,20.51,2.14,0.0
20230610:0403,0.0,0.0,0.0,20.33,1.93,0.0
20230610:0503,0.0,0.0,0.0,19.97,2.0,0.0
20230610:0603,0.0,0.0,0.0,19.56,2.14,0.0
20230610:0703,0.0,0.0,0.0,19.2,2.07,0.0
20230610:0803,0.0,0.0,0.0,18.34,2.34,0.0
20230610:0903,0.0,0.0,0.0,17.75,2.55,0.0
20230610:1003,79585.0,65.0,6.25,18.48,2.62,0.0
20230610:1103,513920.0,261.99,17.98,20.08,2.9,0.0
20230610:1203,943937.5,440.99,28.5,22.24,2.9,0.0
20230610:1303,1241900.0,575.99,37.07,24.17,2.9,0.0
20230610:1403,1414600.0,661.99,42.61,26.12,2.97,0.0
20230610:1503,1443557.5,681.99,44.0,27.88,2.97,0.0
20230610:1603,1354072.5,642.99,40.89,28.52,2.62,0.0
20230610:1703,1117572.5,534.99,34.03,28.81,2.14,0.0
20230610:1803,755645.0,374.99,24.59,28.63,1.59,0.0
20230610:1903,306322.5,180.99,13.52,27.92,1.24,0.0
20230610:2003,0.0,0.0,0.0,25.76,1.72,0.0
20230610:2103,0.0,0.0,0.0,22.55,2.28,0.0
20230610:2203,0.0,0.0,0.0,21.73,2.83,0.0
20230610:2303,0.0,0.0,0.0,21.28,3.1,0.0
20230611:0003,0.0,0.0,0.0,21.23,3.17,0.0
20230611:0103,0.0,0.0,0.0,21.49,3.03,0.0
20230611:0203,0.0,0.0,0.0,21.99,2.9,0.0
20230611:0303,0.0,0.0,0.0,21.74,2.55,0.0
20230611:0403,0.0,0.0,0.0,21.51,2.34,0.0
20230611:0503,0.0,0.0,0.0,21.03,2.07,0.0
20230611:0603,0.0,0.0,0.0,20.71,1.86,0.0
20230611:0703,0.0,0.0,0.0,19.58,2.21,0.0
20230611:0803,0.0,0.0,0.0,18.67,2.55,0.0
20230611:0903,0.0,0.0,0.0,18.12,2.76,0.0
20230611:1003,78017.5,65.0,6.17,19.19,2.76,0.0
20230611:1103,512985.0,262.99,17.9,20.93,2.97,0.0
20230611:1203,937942.5,439.99,28.42,23.09,2.97,0.0
20230611:1303,1236482.5,575.99,36.99,25.14,2.97,0.0
20230611:1403,1404947.5,658.99,42.53,27.03,3.24,0.0
20230611:1503,1443282.5,681.99,43.93,28.77,3.45,0.0
20230611:1603,1349562.5,639.99,40.84,29.46,3.31,0.0
20230611:1703,1113530.0,532.99,33.99,29.98,2.9,0.0
20230611:1803,762630.0,378.99,24.57,29.87,2.41,0.0
20230611:1903,312317.5,185.99,13.52,28.89,1.93,0.0
20230611:2003,0.0,0.0,0.0,27.15,2.28,0.0
20230611:2103,0.0,0.0,0.0,24.08,2.76,0.0
20230611:2203,0.0,0.0,0.0,22.69,3.1,0.0
20230611:2303,0.0,0.0,0.0,22.45,3.45,0.0
20230612:0003,0.0,0.0,0.0,22.18,3.52,0.0
20230612:0103,0.0,0.0,0.0,22.44,3.45,0.0
20230612:0203,0.0,0.0,0.0,22.78,3.1,0.0
20230612:0303,0.0,0.0,0.0,22.15,2.9,0.0
20230612:0403,0.0,0.0,0.0,21.39,2.76,0.0
20230612:0503,0.0,0.0,0.0,20.51,2.76,0.0
20230612:0603,0.0,0.0,0.0,19.79,2.69,0.0
20230612:0703,0.0,0.0,0.0,19.28,2.69,0.0
20230612:0803,0.0,0.0,0.0,19.32,2.76,0.0
20230612:0903,0.0,0.0,0.0,19.17,2.9,0.0
20230612:1003,75212.5,65.0,6.1,20.45,2.21,0.0
20230612:1103,497997.5,256.99,17.83,21.95,3.03,0.0
20230612:1203,919902.5,431.99,28.34,23.54,3.24,0.0
20230612:1303,1218827.5,565.99,36.91,24.8,3.1,0.0
20230612:1403,1392875.0,648.99,42.45,25.82,3.24,0.0
20230612:1503,1424197.5,667.99,43.87,26.59,2.97,0.0
20230612:1603,1333805.0,626.99,40.79,26.89,2.76,0.0
20230612:1703,1104070.0,521.99,33.97,27.04,2.55,0.0
20230612:1803,734662.5,358.99,24.56,26.84,2.69,0.0
20230612:1903,301922.5,174.99,13.52,25.93,2.9,0.0
20230612:2003,0.0,0.0,0.0,24.48,2.0,0.0
20230612:2103,0.0,0.0,0.0,23.14,1.86,0.0
20230612:2203,0.0,0.0,0.0,22.24,1.93,0.0
20230612:2303,0.0,0.0,0.0,21.86,1.38,0.0
20230613:0003,0.0,0.0,0.0,22.06,1.31,0.0
20230613:0103,0.0,0.0,0.0,21.92,1.86,0.0
20230613:0203,0.0,0.0,0.0,21.2,2.14,0.0
20230613:0303,0.0,0.0,0.0,21.11,1.86,0.0
20230613:0403,0.0,0.0,0.0,20.83,2.07,0.0
20230613:0503,0.0,0.0,0.0,20.99,2.0,0.0
20230613:0603,0.0,0.0,0.0,20.77,1.86,0.0
20230613:0703,0.0,0.0,0.0,20.45,2.07,0.0
20230613:0803,0.0,0.0,0.0,20.33,2.07,0.0
20230613:0903,0.0,0.0,0.0,20.1,2.14,0.0
20230613:1003,60995.0,47.0,6.03,20.36,2.21,0.0
20230613:1103,107195.0,64.0,17.75,21.1,2.07,0.0
20230613:1203,125977.5,73.0,28.27,22.02,2.07,0.0
20230613:1303,481607.5,233.0,36.83,23.1,1.52,0.0
20230613:1403,922130.0,436.0,42.38,24.39,1.17,0.0
20230613:1503,910855.0,432.0,43.81,24.9,1.17,0.0
20230613:1603,1068925.0,503.99,40.76,25.03,1.52,0.0
20230613:1703,846450.0,400.0,33.95,25.09,1.93,0.0
20230613:1803,335197.5,169.0,24.56,24.81,2.28,0.0
20230613:1903,74497.5,49.0,13.53,24.17,2.55,0.0
20230613:2003,0.0,0.0,0.0,23.54,2.41,0.0
20230613:2103,0.0,0.0,0.0,22.9,1.72,0.0
20230613:2203,0.0,0.0,0.0,22.81,1.38,0.0
20230613:2303,0.0,0.0,0.0,22.45,1.59,0.0
20230614:0003,0.0,0.0,0.0,22.34,1.86,0.0
20230614:0103,0.0,0.0,0.0,22.13,2.0,0.0
20230614:0203,0.0,0.0,0.0,21.88,2.14,0.0
20230614:0303,0.0,0.0,0.0,21.97,1.24,0.0
20230614:0403,0.0,0.0,0.0,21.7,0.48,0.0
20230614:0503,0.0,0.0,0.0,21.71,0.76,0.0
20230614:0603,0.0,0.0,0.0,21.18,0.83,0.0
20230614:0703,0.0,0.0,0.0,20.96,0.9,0.0
20230614:0803,0.0,0.0,0.0,21.04,0.83,0.0
20230614:0903,0.0,0.0,0.0,20.9,0.97,0.0
20230614:1003,56375.0,44.0,5.97,21.74,0.83,0.0
20230614:1103,132055.0,76.0,17.69,22.29,0.9,0.0
20230614:1203,372762.5,185.0,28.2,23.14,0.9,0.0
20230614:1303,932277.5,439.99,36.76,23.67,0.83,0.0
20230614:1403,670477.5,320.0,42.32,24.34,1.31,0.0
20230614:1503,1046787.5,494.0,43.76,24.65,1.31,0.0
20230614:1603,1345795.0,633.99,40.72,24.87,1.52,0.0
20230614:1703,1081767.5,504.99,33.94,24.59,2.55,0.0
20230614:1803,394130.0,195.0,24.56,24.42,3.1,0.0
20230614:1903,33797.5,28.0,13.54,23.76,2.62,0.0
20230614:2003,0.0,1.0,1.5,23.17,1.93,0.0
20230614:2103,0.0,0.0,0.0,22.79,1.59,0.0
20230614:2203,0.0,0.0,0.0,22.48,1.31,0.0
20230614:2303,0.0,0.0,0.0,22.29,0.9,0.0
20230615:0003,0.0,0.0,0.0,22.1,1.24,0.0
20230615:0103,0.0,0.0,0.0,21.97,1.17,0.0
20230615:0203,0.0,0.0,0.0,21.71,0.97,0.0
20230615:0303,0.0,0.0,0.0,21.67,0.69,0.0
20230615:0403,0.0,0.0,0.0,21.65,0.14,0.0
20230615:0503,0.0,0.0,0.0,21.63,0.21,0.0
20230615:0603,0.0,0.0,0.0,21.54,0.28,0.0
20230615:0703,0.0,0.0,0.0,21.47,0.9,0.0
20230615:0803,0.0,0.0,0.0,21.19,1.24,0.0
20230615:0903,0.0,0.0,0.0,21.07,1.59,0.0
20230615:1003,42597.5,34.0,5.9,21.95,1.38,0.0
20230615:1103,392480.0,202.0,17.62,22.15,1.59,0.0
20230615:1203,624745.0,297.0,28.13,22.74,2.0,0.0
20230615:1303,815512.5,383.0,36.7,23.72,1.93,0.0
20230615:1403,1054295.0,495.99,42.26,24.83,1.66,0.0
20230615:1503,1246245.0,588.99,43.72,25.44,1.45,0.0
20230615:1603,1108030.0,524.99,40.7,25.53,1.17,0.0
20230615:1703,517467.5,252.0,33.93,25.27,1.03,0.0
20230615:1803,182160.0,100.0,24.56,25.08,1.59,0.0
20230615:1903,44742.5,34.0,13.56,24.79,1.93,0.0
20230615:2003,0.0,1.0,1.53,24.32,1.52,0.0
20230615:2103,0.0,0.0,0.0,23.68,1.1,0.0
20230615:2203,0.0,0.0,0.0,23.29,1.38,0.0
20230615:2303,0.0,0.0,0.0,23.04,1.31,0.0
20230616:0003,0.0,0.0,0.0,22.8,0.83,0.0
20230616:0103,0.0,0.0,0.0,22.85,0.14,0.0
20230616:0203,0.0,0.0,0.0,22.59,0.97,0.0
20230616:0303,0.0,0.0,0.0,22.16,1.45,0.0
20230616:0403,0.0,0.0,0.0,22.34,1.93,0.0
20230616:0503,0.0,0.0,0.0,22.37,2.14,0.0
20230616:0603,0.0,0.0,0.0,22.31,2.62,0.0
20230616:0703,0.0,0.0,0.0,22.34,2.76,0.0
20230616:0803,0.0,0.0,0.0,22.27,2.62,0.0
20230616:0903,0.0,0.0,0.0,22.27,2.14,0.0
20230616:1003,63085.0,57.0,5.84,22.68,1.45,0.0
20230616:1103,350872.5,181.0,17.56,23.27,2.0,0.0
20230616:1203,719812.5,342.0,28.07,24.1,2.41,0.0
20230616:1303,902110.0,422.0,36.64,24.87,2.97,0.0
20230616:1403,1255540.0,582.99,42.21,25.48,3.38,0.0
20230616:1503,1357565.0,627.99,43.68,25.33,3.72,0.0
20230616:1603,1143560.0,526.99,40.68,24.47,4.07,0.0
20230616:1703,255530.0,132.0,33.92,23.69,4.28,0.0
20230616:1803,41360.0,32.0,24.57,23.26,4.41,0.0
20230616:1903,24970.0,23.0,13.57,23.09,4.34,0.0
20230616:2003,0.0,2.0,1.55,22.64,3.45,0.0
20230616:2103,0.0,0.0,0.0,22.44,2.41,0.0
20230616:2203,0.0,0.0,0.0,22.36,1.72,0.0
20230616:2303,0.0,0.0,0.0,22.3,1.79,0.0
20230617:0003,0.0,0.0,0.0,22.42,1.86,0.0
20230617:0103,0.0,0.0,0.0,22.34,2.14,0.0
20230617:0203,0.0,0.0,0.0,22.08,2.34,0.0
20230617:0303,0.0,0.0,0.0,21.81,2.9,0.0
20230617:0403,0.0,0.0,0.0,21.48,3.52,0.0
20230617:0503,0.0,0.0,0.0,21.1,4.0,0.0
20230617:0603,0.0,0.0,0.0,20.89,4.28,0.0
20230617:0703,0.0,0.0,0.0,20.84,4.28,0.0
20230617:0803,0.0,0.0,0.0,20.82,4.34,0.0
20230617:0903,0.0,0.0,0.0,20.83,4.41,0.0
20230617:1003,11990.0,15.0,5.78,20.59,4.76,0.0
20230617:1103,78017.5,50.0,17.5,20.73,4.83,0.0
20230617:1203,166622.5,91.0,28.01,20.96,4.69,0.0
20230617:1303,161975.0,89.0,36.59,21.24,4.9,0.0
20230617:1403,133127.5,76.0,42.17,21.57,5.1,0.0
20230617:1503,308027.5,154.0,43.65,22.04,5.17,0.0
20230617:1603,585365.0,275.0,40.67,22.17,5.24,0.0
20230617:1703,235125.0,122.0,33.93,22.21,5.38,0.0
20230617:1803,404772.5,197.0,24.59,22.18,5.24,0.0
20230617:1903,185075.0,102.0,13.6,21.85,4.83,0.0
20230617:2003,0.0,1.0,1.58,21.37,3.93,0.0
20230617:2103,0.0,0.0,0.0,20.97,3.1,0.0
20230617:2203,0.0,0.0,0.0,20.68,3.79,0.0
20230617:2303,0.0,0.0,0.0,20.33,3.24,0.0
20230618:0003,0.0,0.0,0.0,20.1,2.9,0.0
20230618:0103,0.0,0.0,0.0,19.81,2.9,0.0
20230618:0203,0.0,0.0,0.0,19.45,3.03,0.0
20230618:0303,0.0,0.0,0.0,19.24,2.9,0.0
20230618:0403,0.0,0.0,0.0,18.88,2.9,0.0
20230618:0503,0.0,0.0,0.0,18.71,2.83,0.0
20230618:0603,0.0,0.0,0.0,18.43,3.03,0.0
20230618:0703,0.0,0.0,0.0,18.35,3.17,0.0
20230618:0803,0.0,0.0,0.0,18.27,3.24,0.0
20230618:0903,0.0,0.0,0.0,18.25,3.45,0.0
20230618:1003,33852.5,28.0,5.73,18.62,3.1,0.0
20230618:1103,468022.5,238.99,17.45,19.8,3.59,0.0
20230618:1203,805172.5,371.99,27.96,20.85,4.9,0.0
20230618:1303,1168722.5,528.99,36.54,21.58,5.1,0.0
20230618:1403,1202685.0,545.99,42.13,22.06,4.9,0.0
20230618:1503,1040297.5,475.0,43.63,22.16,4.83,0.0
20230618:1603,1360975.0,616.99,40.66,22.41,4.83,0.0
20230618:1703,797610.0,368.0,33.94,22.19,4.83,0.0
20230618:1803,736120.0,347.99,24.6,21.97,4.9,0.0
20230618:1903,235537.5,128.0,13.62,21.65,4.69,0.0
20230618:2003,0.0,1.0,1.61,21.07,3.93,0.0
20230618:2103,0.0,0.0,0.0,20.6,3.24,0.0
20230618:2203,0.0,0.0,0.0,20.29,3.03,0.0
20230618:2303,0.0,0.0,0.0,20.06,3.31,0.0
20230619:0003,0.0,0.0,0.0,19.83,2.97,0.0
20230619:0103,0.0,0.0,0.0,19.9,2.41,0.0
20230619:0203,0.0,0.0,0.0,19.73,2.21,0.0
20230619:0303,0.0,0.0,0.0,19.21,1.93,0.0
20230619:0403,0.0,0.0,0.0,19.0,2.07,0.0
20230619:0503,0.0,0.0,0.0,18.42,2.21,0.0
20230619:0603,0.0,0.0,0.0,18.29,2.21,0.0
20230619:0703,0.0,0.0,0.0,18.12,2.28,0.0
20230619:0803,0.0,0.0,0.0,17.8,2.55,0.0
20230619:0903,0.0,0.0,0.0,17.57,2.48,0.0
20230619:1003,42487.5,34.05,5.68,18.43,1.86,0.0
20230619:1103,487575.0,251.99,17.4,19.71,1.86,0.0
20230619:1203,790900.0,369.99,27.91,20.92,2.14,0.0
20230619:1303,676170.0,316.0,36.5,21.44,2.62,0.0
20230619:1403,605000.0,285.0,42.1,21.62,2.69,0.0
20230619:1503,944185.0,436.0,43.61,21.85,2.83,0.0
20230619:1603,889075.0,411.0,40.66,22.08,3.03,0.0
20230619:1703,712030.0,332.0,33.95,22.12,3.31,0.0
20230619:1803,604725.0,288.0,24.63,21.78,3.1,0.0
20230619:1903,240570.0,131.0,13.65,21.63,2.9,0.0
20230619:2003,0.0,1.0,1.65,21.06,2.41,0.0
20230619:2103,0.0,0.0,0.0,20.4,2.0,0.0
20230619:2203,0.0,0.0,0.0,20.13,2.0,0.0
20230619:2303,0.0,0.0,0.0,19.75,1.66,0.0
20230620:0003,0.0,0.0,0.0,19.41,1.93,0.0
20230620:0103,0.0,0.0,0.0,19.2,2.07,0.0
20230620:0203,0.0,0.0,0.0,18.77,1.93,0.0
20230620:0303,0.0,0.0,0.0,18.1,2.07,0.0
20230620:0403,0.0,0.0,0.0,17.99,2.07,0.0
20230620:0503,0.0,0.0,0.0,17.48,1.93,0.0
20230620:0603,0.0,0.0,0.0,17.11,1.93,0.0
20230620:0703,0.0,0.0,0.0,16.9,2.07,0.0
20230620:0803,0.0,0.0,0.0,16.88,2.14,0.0
20230620:0903,0.0,0.0,0.0,16.68,2.28,0.0
20230620:1003,20487.5,20.0,5.63,17.55,1.93,0.0
20230620:1103,451165.0,228.99,17.35,18.45,2.28,0.0
20230620:1203,894767.5,414.99,27.87,19.54,2.34,0.0
20230620:1303,1225235.0,562.99,36.46,20.91,2.14,0.0
